#CL_Utilization###
nCL;Rad_DZG;Impulse Transmitter;Raddrehzahlgeber;nVal;No Value;Keine Angabe;12;mixed;S;BI;Raddrehzahlgeber
nCL;PA;Passenger Airbag Stage;Beifahrer Airbag Stufe ;1+;1st stage 1st selection plus level;Erste Auswahl oder Stufe Pluspegel;12;mixed;S;OUT;Beifahrer Airbag Stufe
nCL;Airbag;Airbag;Airbag;2+;2nd State or 2nd Selection plus level;Zweite Auswahl oder Stufe Pluspegel;12;mixed;S;IN;Airbag 2 Plus
nCL;Sidmrkr;Sidemarker;Ntext;nVal;No Value;Keine Angabe;12;mixed;S;CRX;Ntext
nCL;SAT_HV_LE;SAT Batt.disconnect (HV) power elctr.;Sensor Batt.Abtrennung (HV) a.Leistungselektonik;2+;2nd State or 2nd Selection plus level;Zweite Auswahl oder Stufe Pluspegel;12;mixed;S;IN;Sensor Batt.Abtrennung (HV) a.Leistungselektonik
nCL;LIN_HFS/HFBS;LIN6 HFS/HFBS;LIN6 HFS/HFBS;nVal;No Value;Keine Angabe;12;LIN;D;BI;LIN6 HFS/HFBS
nCL;ETH12+_ICAS3;ETH12+_ICAS3;ETH12+IN-CAR Applikation-Server3;nVal;No Value;Keine Angabe;12;ETH0G1B;D;BI;ETH12+IN-CAR Applikation-Server3
nCL;ETH12-_ICAS3;ETH12-_ICAS3;ETH12-IN-CAR Applikation-Server3;nVal;No Value;Keine Angabe;12;ETH0G1B;D;BI;ETH12-IN-CAR Applikation-Server3
nCL;ETH13-_Reserved;ETH13-_Reserved;ETH13-_Reserve;nVal;No Value;Keine Angabe;12;ETH1GB;D;BI;ETH13-_Reserve
nCL;ETH3+_Radar;ETH3+ Front Radar;ETH3+ Frontradar;nVal;No Value;Keine Angabe;12;ETH0G1B;D;BI;ETH3+ Frontradar
nCL;ETH3-_Radar;ETH3- Front Radar;ETH3- Frontradar;nVal;No Value;Keine Angabe;12;ETH0G1B;D;BI;ETH3- Frontradar
nCL;ETH8-_zDML;ETH8-_zDML;ETH8-_zDatenModulL;nVal;No Value;Keine Angabe;12;ETH0G1B;D;BI;ETH8-_zDatenModulL
nCL;ETH9+_TVTuner;ETH9+_TVTuner;ETH9+_TVTuner;nVal;No Value;Keine Angabe;12;ETH0G1B;D;BI;ETH9+_TVTuner
nCL;ETH9-_TVTuner;ETH9-_TVTuner;ETH9-_TVTuner;nVal;No Value;Keine Angabe;12;ETH0G1B;D;BI;ETH9-_TVTuner
nCL;VTTsp.;spacer.deadman.butt.;Vorha.Totmann.Taster;nVal;No Value;Keine Angabe;12;mixed;S;IN;VorhaltTotmannTaster
nCL;SignalHRSUSS7;Signal_rear_right_side_Ultrasonicsensor_7;Signal_hinten_rechts_Seite_Ultraschallsensor_7;nVal;No Value;Keine Angabe;12;mixed;S;BI;Signal_rear_right_side_Ultrasonicsensor_7
nCL;Flex_ZK;flexible ignition circiut;flexibler Zuendkreis;4+;4st stage 4st selection plus level;4 Auswahl oder Stufe Pluspegel;12;mixed;S;OUT;flexibler Zuendkreis
nCL;Flex_ZK;flexible ignition circiut;flexibler Zuendkreis;5-;5st stage 5st selection minus level;5 Auswahl oder Stufe MInuspegel;12;mixed;S;OUT;flexibler Zuendkreis
nCL;EDS6;pc 6 EDS 6;Druckregler 6, EDS 6;nVal;No Value;Keine Angabe;12;mixed;S;IN;Druckregler6 EDS6
nCL;MV2;valve 2 MV 2;Magnetventil 2, MV 2;nVal;No Value;Keine Angabe;12;DC;S;IN;Magnetventil 2 MV 2
nCL;Fan_PWM_load;Speed_PWM_signal_Fan_load;Speed_PWM_signal_Fan_load;nVal;No Value;Keine Angabe;12;mixed;S;OUT;Speed_PWM_signal_Fan_load
nCL;Fan_load+;load_cooling_Fan+;load_cooling_Fan+;nVal;No Value;Keine Angabe;12;mixed;S;IN;cooling_Fan+load
nCL;ETH10+_GW;Ethernet 10+ Gateway;Ethernet 10+ GW;nVal;No Value;Keine Angabe;12;ETH0G1B;D;BI;Ethernet 10+ GW
nCL;ETH9+_GW;Ethernet 9+ Gateway;Ethernet 9+ GW;nVal;No Value;Keine Angabe;12;ETH0G1B;D;BI;Ethernet 9+ GW
nCL;TOEL1-minus;gnd3 temp.s;Masse 3 Temp.S;nVal;No Value;Keine Angabe;12;DC;V;OUT;Masse 3 Temp.S
nCL;W_4;position sensor 4;Wegsensor 4;nVal;No Value;Keine Angabe;12;DC;S;OUT;Wegsensor 4
nCL;CC2_PP_CC;CC2_signal;CC2_Signal;nVal;No Value;Keine Angabe;12;mixed;S;CRX;CC2_signal*CC2_Signal
nCL;Damper_RL_C_HS;Damper_Rear_Left_Compression_Highside;Daempfer_hinten_links_Druck_Highside;nVal;No Value;Keine Angabe;12;D1Mhz;S;BI;Compression_Highside Daempfer_hinten_links_Druck
nCL;Damper_FR_R_LS;Damper_Front_Right_Rebound_Lowside;Daempfer_vorne_rechts_Zug_Lowside;nVal;No Value;Keine Angabe;12;mixed;S;OUT;Rebound_Lowside Daempfer_vorne_rechts_Zug
nCL;Damper_FR_C_LS;Damper_Front_Right_Compression_Lowside;Daempfer_vorne_rechts_Druck_Lowside;nVal;No Value;Keine Angabe;12;mixed;S;OUT;Compr.Lowside Daempfer_vorne_rechts_Druck
nCL;Det_plug;plug_detection;Steckererkennung;nVal;No Value;Keine Angabe;12;mixed;S;IN;Steckererkennung
nCL;P3-SENT;ps3 SENT HO;Drucksens3 SENT HO;nVal;No Value;Keine Angabe;12;mixed;S;OUT;Drucksens3 SENT HO
nCL;Verriegel-;Locking_motor;Verriegelung__Motor;nVal;No Value;Keine Angabe;12;DC;S;OUT;Verriegelung__Motor-
nCL;V_Sens_2;V_Sens_2;Sensorspannungversorgung_2;nVal;No Value;Keine Angabe;12;DC;S;BI;Sensorspannungversorgung_2
nCL;CM2_CellPowerSup+_PWR;Cell_Power_module_2;Zellmodulversorgung_Modul_2;nVal;No Value;Keine Angabe;12;HV;H;BI;2.Zellmodulversorgung_Modul_2
nCL;CM2_NtcGnd_SUP;CMC_module_2_-_NTC_GND;CMC_Modul_2_-_NTC_GND;nVal;No Value;Keine Angabe;12;DC;H;OUT;CMC_Modul_2_-_NTC_GND
nCL;CM2_Ntc1_ANA;CMC_module_2_-_NTC1;CMC_Modul_2_-_NTC1;nVal;No Value;Keine Angabe;12;DC;S;BI;CMC_Modul_2_-_NTC1
nCL;CM3_Cell08_PWR;CMC_module_3_-_cell_08;CMC_Modul_3_-_Zelle_08;nVal;No Value;Keine Angabe;12;HV;H;IN;CMC_Modul_3_-_Zelle_08
nCL;CM3_CellGnd_PWR;Cell_GND_module_3;Zell_GND_Modul_3;nVal;No Value;Keine Angabe;12;HV;H;BI;GND_Modul_3
nCL;CM3_Ntc2_ANA;CMC_module_3_-_NTC2;CMC_Modul_3_-_NTC2;nVal;No Value;Keine Angabe;12;DC;S;BI;CMC_Modul_3_-_NTC2
nCL;CM4_Cell14_PWR;CMC_module_4_-_cell_14;CMC_Modul_4_-_Zelle_14;nVal;No Value;Keine Angabe;12;HV;H;IN;CMC_Modul_4_-_Zelle_14
nCL;HV_TN_DC;High_voltage_system-DC_charging;Hochvolt-Traktionsnetz_DC-Laden;nVal;No Value;Keine Angabe;12;HV;H;BI;Hochvolt-Traktionsnetz_DC-Laden
nCL;NTC;Negative Temperature Coefficient;Ntext;nVal;No Value;Keine Angabe;12;mixed;S;CRX;Ntext
nCL;CM5_Cell14_PWR;CMC_module_5_-_cell_14;CMC_Modul_5_-_Zelle_14;nVal;No Value;Keine Angabe;12;HV;H;IN;14.CMC_Modul_5_-_Zelle_14
nCL;CM5_Cell12_PWR;CMC_module_5_-_cell_12;CMC_Modul_5_-_Zelle_12;nVal;No Value;Keine Angabe;12;HV;H;IN;12.CMC_Modul_5_-_Zelle_12
nCL;CM5_Cell02_PWR;CMC_module_5_-_cell_02;CMC_Modul_5_-_Zelle_02;nVal;No Value;Keine Angabe;12;HV;H;IN;CMC_Modul_5_-_Zelle_02
nCL;CM5_Ntc1_ANA;CMC_module_5_-_NTC1;CMC_Modul_5_-_NTC1;nVal;No Value;Keine Angabe;12;DC;S;BI;CMC_Modul_5_-_NTC1
nCL;CM6_CellGnd_PWR;Cell_GND_module_6;Zell_GND_Modul_6;nVal;No Value;Keine Angabe;12;HV;H;BI;6.Zell_GND_Modul_6
nCL;HV_TN;High_voltage_system;Hochvolt-Traktionsnetz;nVal;No Value;Keine Angabe;12;HV;H;BI;Hochvolt-Traktionsnetz
nCL;Con_Lock_B+_Chaoji;Connector_lock_control_signal_for_Chaoji;Steckerverriegelungs-Steuersignal_f_r_Chaoji;nVal;No Value;Keine Angabe;12;mixed;S;BI;B+_Steckerverriegelungs-Steuersignal_for_Chaoji
nCL;Eth+_TV_UFKvo;Ethernetverbindung_TV_zu_UFK_vorn;Ethernetverbindung_TV_zu_UFK_vorn;nVal;No Value;Keine Angabe;12;ETH0G1B;D;BI;Ethernetverbindung_TV_zu_UFK_vorn
nCL;Eth+_TV_UFKre;Ethernetverbindung_TV_zu_UFK_rechts;Ethernetverbindung_TV_zu_UFK_rechts;nVal;No Value;Keine Angabe;12;ETH0G1B;D;BI;Ethernetverbindung_TV_zu_UFK_rechts
nCL;VCC_UFKre;VCC_UFK_right;VCC_UFK_rechts;nVal;No Value;Keine Angabe;12;mixed;S;BI;VCC_UFK_rechts
nCL;Ident;Identification;Indentifikation;2;2nd State or 2nd Selection;Zweite Auswahl oder Stufe;12;mixed;S;CRX;Indentifikation
nCL;CM7_Cell03_PWR;CMC_module_7_-_cell_03;CMC_Modul_7_-_Zelle_03;nVal;No Value;Keine Angabe;12;HV;H;IN;CMC_Modul_7_-_Zelle_03
nCL;CM7_NtcGnd_SUP;CMC_module_7_-_NTC_GND;CMC_Modul_7_-_NTC_GND;nVal;No Value;Keine Angabe;12;DC;H;OUT;CMC_Modul_7_-_NTC_GND
nCL;CM8_Cell10_PWR;CMC_module_8_-_cell_10;CMC_Modul_8_-_Zelle_10;nVal;No Value;Keine Angabe;12;HV;H;IN;Modul_8_-_Zelle_10
nCL;USB30_TX_N;USB30_TX_N;USB30_TX_N;nVal;No Value;Keine Angabe;12;USB3;S;BI;USB30_TX_N
nCL;T1-Output;T1-Output;Trunk info to SBBR1;nVal;No Value;Keine Angabe;12;mixed;S;BI;T1-Output_T1-
nCL;CM8_Cell01_PWR;CMC_module_8_-_cell_01;CMC_Modul_8_-_Zelle_01;nVal;No Value;Keine Angabe;12;HV;H;IN;Modul_8_-_Zelle_01
nCL;Plus;Relais out contact plus;Schaltkontakt Schuetz Plus;1;1st stage 1st selection;Erste Auswahl oder Stufe;12;HV;S;BI;Schaltkontakt Schuetz Plus
nCL;Plus;Relais out contact plus;Schaltkontakt Schuetz Plus;2;2nd State or 2nd Selection;Zweite Auswahl oder Stufe;12;HV;S;BI;Schaltkontakt Schuetz Plus
nCL;TempSen.GND;Temp_sen_GND;TempSen.Masse;nVal;No Value;Keine Angabe;12;mixed;S;BI;TempSen.GND
nCL;PVA_CcSelectIn_ANA;Cell_controller_select_input;Cellcontroller_Auswahl_Eingang;nVal;No Value;Keine Angabe;12;DC;S;IN;Cellcontroller_Auswahl_Eingang
nCL;LVEP_HsdT30Sw_SUP;Switched_T30_Powersupply;Geschaltete_Klemme30_Versorgung;nVal;No Value;Keine Angabe;12;DC;S;OUT;Klemme30_Versorgung
nCL;PVA_PumpPwm_DIG;Pump_controll_PWM;Pumpenansteuerung_PWM;nVal;No Value;Keine Angabe;12;mixed;S;OUT;Pumpenansteuerung_PWM
nCL;CM4_Cell10_PWR;CMC_module_4_-_cell_10;CMC_Modul_4_-_Zelle_10;nVal;No Value;Keine Angabe;12;HV;H;IN;CMC_Modul_4_-_Zelle_10
nCL;CM4_Cell08_PWR;CMC_module_4_-_cell_08;CMC_Modul_4_-_Zelle_08;nVal;No Value;Keine Angabe;12;HV;H;IN;CMC_Modul_4_-_Zelle_08
nCL;CM4_Cell02_PWR;CMC_module_4_-_cell_02;CMC_Modul_4_-_Zelle_02;nVal;No Value;Keine Angabe;12;HV;H;IN;CMC_Modul_4_-_Zelle_02
nCL;CM4_Cell01_PWR;CMC_module_4_-_cell_01;CMC_Modul_4_-_Zelle_01;nVal;No Value;Keine Angabe;12;HV;H;IN;CMC_Modul_4_-_Zelle_01
nCL;Schalter_Schiebed_GND;switch_sunroof_GND;Schalter_Schiebdach_GND;nVal;No Value;Keine Angabe;12;DC;S;CRX;Schalter_Schiebdach_GND
nCL;Audio_LS_1-;Speakeroutput;Lautsprecherausgang;nVal;No Value;Keine Angabe;12;mixed;S;OUT;Audio_LS_1-Lautsprecherausgang
nCL;N1_Gatew.;100BaseT1Eth;100BaseT1Eth;nVal;No Value;Keine Angabe;12;ETH0G1B;S;BI;100BaseT1_N1_Gateway.Ethernet
nCL;N4_Rearviewca;100BaseT1Eth;100BaseT1Eth;nVal;No Value;Keine Angabe;12;ETH0G1B;S;BI;N4_Rearviewca.
nCL;Temp_Sitz_links;Temp_sensor_left;Temperatur_Fuehler_li.;nVal;No Value;Keine Angabe;12;mixed;S;CRX;Temperatur_Fuehler_li.
nCL;USB2_Data-;USB-IF-Data;USB-IF-Daten;nVal;No Value;Keine Angabe;12;USB3;D;BI;USB2_Data-USB-IF-Daten
nCL;USB2_Data+;USB-IF-Data;USB-IF-Daten;nVal;No Value;Keine Angabe;12;USB3;D;BI;USB2_Data+USB-IF-Daten
nCL;HVEP_SquibLow_PWR;Squib_driver_low_side;Pyrofusetreiber_Minus;nVal;No Value;Keine Angabe;12;DC;S;OUT;Pyrofusetreiber_Minus
nCL;CM1_Cell10_PWR;CMC_module_1_-_cell_10;CMC_Modul_1_-_Zelle_10;nVal;No Value;Keine Angabe;12;HV;H;IN;CMC_Modul_1__Zelle_10
nCL;CM1_Cell07_PWR;CMC_module_1_-_cell_07;CMC_Modul_1_-_Zelle_07;nVal;No Value;Keine Angabe;12;HV;H;IN;CMC_Modul_1-_Zelle_07
nCL;SHV_Motor_pos_down;SHV_Engine_Pos_Down;SHV_Motor_Pos_Senken;nVal;No Value;Keine Angabe;12;mixed;S;BI;SHV_Motor_Pos_Senken
nCL;DAB_HF_out;DAB_HF_out;DAB_HF_Ausgang;nVal;No Value;Keine Angabe;12;mixed;S;BI;DAB_HF_Ausgang
nCL;TEMP_SENSOR_VERD_VO.;Temp_Sensor_Evaporator_Fr.;Temp_Sensor_Verdampfer_Vo.;nVal;No Value;Keine Angabe;12;A3Ghz;S;IN;Temp.Sensor.Verd.Vo.
nCL;SOS_FRM_rot;SOS_functionfb._LEDrd;SOS_Funktionsrm._LEDrt;nVal;No Value;Keine Angabe;12;mixed;S;IN;SOS_FRM_rot#functionfb._LEDrd*Funktionsrm._LEDrt
nCL;Schirm_AC_OUT;Schirm_AC_OUT;schirm_AC_OUT;nVal;No Value;Keine Angabe;12;mixed;S;CRX;Schirm_AC_OUT
nCL;HV_+_SCHIRM_OUT;HV_+_SCHIRM_OUT;HV_+_SCHIRM_OUT;nVal;No Value;Keine Angabe;12;mixed;S;CRX;HV_+_SCHIRM_OUT
nCL;HV_-_SCHIRM_IN;HV_-_SCHIRM_IN;HV_-_SCHIRM_IN;nVal;No Value;Keine Angabe;12;mixed;S;CRX;HV_-_SCHIRM_IN
nCL;RMP_KL_TEMP_RE;FEEDBACK_FLAP_TEMP_RIGHT;RUECKMELDUNG_KLAPPE_TEMP_RECHTS;nVal;No Value;Keine Angabe;12;A3Ghz;S;IN;RUECKMELDUNG_KLAPPE_TEMP_RECHTS
nCL;RMP_KL_LV_DEFROST;FEEDBACK_FLAP_AIR_DISTR_DEFROST;RUECKMELDUNG_KLAPPE_LV_DEFROST;nVal;No Value;Keine Angabe;12;A3Ghz;S;IN;RUECKMELDUNG_KLAPPE_LV_DEFROST
nCL;KL_LV_FU/PERS_LI_2;FLAP_AIR_DISTR_FOOT_PERSON_LEFT_2;KLAPPE_LUFTVERTEILUNG_FUSS_PERSON_LINKS_2;nVal;No Value;Keine Angabe;12;mixed;S;BI;KLAPPE_LUFTV_FUSS_PERS_LI2
nCL;Sp_Ch16_neg;Speaker_Ch16_neg;Lautsprecher_Kanal16_minus;nVal;No Value;Keine Angabe;12;mixed;S;BI;Lautsprecher_Kanal16_minus
nCL;FFB;FFB-Telestart;FFB-Telestart;nVal;No Value;Keine Angabe;12;mixed;A;BI;FFB-Telestart
nCL;SL_PL;Tail_and_Parking_Light;Schluss_und_Park_Leuchte;nVal;No Value;Keine Angabe;12;mixed;V;BI;Schluss_und_Park_Leuchte
nCL;OtS_Sig;Oiltempsensor Signal;Öltemperatursensor Signal;nVal;No Value;Keine Angabe;12;mixed;S;OUT;Oeltemperatursensor Signal
nCL;ISS_VCC;Inputspeedsensor Supply;Eingangsdrehzahlsensor Versorgung;nVal;No Value;Keine Angabe;12;mixed;S;OUT;Eingangsdrehzahlsensor Versorgung
nCL;D-VFS_UD;Valve UD;Ventilansteuerung UD;nVal;No Value;Keine Angabe;12;mixed;S;IN;Ventilansteuerung UD
nCL;OnOff_SS-A;Valve OnOff SS-A;Ventil OnOff SS-A;nVal;No Value;Keine Angabe;12;mixed;S;IN;Ventil OnOff SS-A
nCL;ISS_Sig;InputSpeedSensorSignal;SignalEingangsdrehzahlsensor;nVal;No Value;Keine Angabe;12;mixed;S;OUT;SignalEingangsdrehzahlsensor
nCL;HiBm;High Beam;Fernlicht;nVal;No Value;Keine Angabe;12;mixed;S;CRX;Fernlicht
nCL;Pow;Power;Einspeisung;nVal;No Value;Keine Angabe;12;mixed;S;CRX;Einspeisung
nCL;Cell_Voltage1+;Cell_Voltage1+;Zellspannung1+;nVal;No Value;Keine Angabe;12;mixed;S;BI;Cell_Voltage1+_Zellspannung1+
nCL;Cell_Voltage2+;Cell_Voltage2+;Zellspannung2+;nVal;No Value;Keine Angabe;12;mixed;S;BI;Cell_Voltage2+_Zellspannung2+
nCL;O_LP_03_12V;opt.Switchsearchlight;opt.SchalterSuchbeleu;nVal;No Value;Keine Angabe;12;mixed;S;BI;opt.Switchsearchlight*opt.SchalterSuchbeleu
nCL;I_HALL_3;switchSVGstoredleft;SchalterSVGabgelegtlinks;nVal;No Value;Keine Angabe;12;mixed;S;IN;switchSVGstoredleft*SchalterSVGabgelegtlinks
nCL;O_HP_01_a;DVHlock+DVHunlock-;DVHVerriegeln+DVHEntriegeln-;nVal;No Value;Keine Angabe;12;mixed;S;OUT;DVHlock+DVHunlock-*DVHVerriegeln+DVHEntriegeln-
nCL;GND_Seat_Lumbar_Sw;GND_Seat_Lumbar_Switch;M_Sitz_Lordosenshalter;nVal;No Value;Keine Angabe;12;mixed;S;BI;Masse_Sitz_Lordosenshalter
nCL;Hall_LDH;Hall_LDH;Hall_LDH;nVal;No Value;Keine Angabe;12;mixed;S;IN;Hall_LDH
nCL;Switch_LNV;Switch_LNV;Schalter_LNV;nVal;No Value;Keine Angabe;12;mixed;S;IN;Schalter_LNV
nCL;Cell_Voltage7+;Cell_Voltage7+;Zellspannung7+;nVal;No Value;Keine Angabe;12;mixed;S;BI;Cell_Voltage7+_Zellspannung7+
nCL;MFA_7;HS_Switch_Output_5A;Multifunktionsausgang,highside_5A;nVal;No Value;Keine Angabe;12;DC;S;OUT;Multifunktionsausgang_highside_5A
nCL;MFA_8;HS_Switch_Output_5A;Multifunktionsausgang,highside_5A;nVal;No Value;Keine Angabe;12;DC;S;OUT;Multifunktionsausgang_highside_5A
nCL;MFA_19;Halfbridge_1_Output_5A;Multifunktionsausgang_Halbbruecke_1_5A;nVal;No Value;Keine Angabe;12;DC;S;OUT;Multifunktionsausgang_Halbbruecke_1_5A
nCL;MFA_21;Halfbridge_2_Output_5A;Multifunktionsausgang_Halbbruecke_2_5A;nVal;No Value;Keine Angabe;12;DC;S;OUT;Multifunktionsausgang_Halbbruecke_2_5A
nCL;MFE_21;Digital_Input,_high_active_;Multifunktionseingang,high_aktiv;nVal;No Value;Keine Angabe;12;DC;S;IN;Multifunktionseingang_high_aktiv
nCL;MFE_23;Digital_Input,_high_active_;Multifunktionseingang,high_aktiv;nVal;No Value;Keine Angabe;12;DC;S;IN;Multifunktionseingang_high_aktiv
nCL;MFE_22;Digital_Input,_high_active_;Multifunktionseingang,high_aktiv;nVal;No Value;Keine Angabe;12;DC;S;IN;Multifunktionseingang_high_aktiv
nCL;MFA_12;HS_Switch_Output_0.5A;Multifunktionsausgang,highside_0,5A;nVal;No Value;Keine Angabe;12;DC;S;OUT;Multifunktionsausgang_highside_0.5A
nCL;EM_Schirm_U_L2;Electrical_Machine_Shield_U_L2;Elektrische_Maschine_Schirm_U_L2;nVal;No Value;Keine Angabe;12;HV;H;BI;Elektrische_Maschine_Schirm_U_L2
nCL;MFE_12;Digital_Input,_low_active_;Multifunktionseingang,low_aktiv;nVal;No Value;Keine Angabe;12;DC;S;IN;Multifunktionseingang_low_aktiv
nCL;MFE_14;Digital_Input,_low_active_;Multifunktionseingang,low_aktiv;nVal;No Value;Keine Angabe;12;DC;S;IN;Multifunktionseingang_low_aktiv
nCL;CAN_E_H;CAN Extended High;CAN Extended Plus;nVal;No Value;Keine Angabe;12;CAN;D;BI;Extended-CAN High
nCL;Kathode;Sammelkathode;Sammelkathode;nVal;No Value;Keine Angabe;12;mixed;S;BI;Sammelkathode
nCL;ETH7+_LEDl;LED_module_left;LED_Moduk_links;nVal;No Value;Keine Angabe;12;ETH0G1B;D;BI; ETH7+LED_Moduk_links
nCL;logo_DC;logo_DC;logo_DC;nVal;No Value;Keine Angabe;12;mixed;S;BI;DC_logo
nCL;IGM;Switch_contact__IGN_;Switch_contact__IGN_;nVal;No Value;Keine Angabe;12;mixed;S;BI;Switch_contact_IGN
nCL;SNV_auf;SNV_up;SNV_auf;nVal;No Value;Keine Angabe;12;mixed;S;OUT;SNV_auf
nCL;Lord_aufab;lumber_upd;Lord_aufab;nVal;No Value;Keine Angabe;12;mixed;S;OUT;Lord_aufab
nCL;Schlussleuchte_re;Schlussleuchte_re;Schlussleuchte_re;nVal;No Value;Keine Angabe;12;DC;V;OUT;Schlussl._re
nCL;SL3+;C3_pressure_control_solenoid;C3_Druck_Ventil;nVal;No Value;Keine Angabe;12;DC;S;BI;pressure_control_solenoid_3+
nCL;SLU+;L-up_control_solenoid;Wandler_Ventil_+;nVal;No Value;Keine Angabe;12;mixed;S;BI;L-up_control_solenoid_+
nCL;R;Rear;Fond;nVal;No Value;Keine Angabe;12;mixed;S;CRX;Rear*Rueckwaertsg.
nCL;D;Drive;Fahrstufe_D;nVal;No Value;Keine Angabe;12;mixed;S;BI;Drive*Fahrstufe_D
nCL;OT2-;Oil_temperature_sensor_ground;Oeltemp_2_-;nVal;No Value;Keine Angabe;12;DC;S;BI;Oil_temperature_sensor_2-
nCL;SL2-;C2_pressure_control_solenoid_ground;C2_Druckventil_-;nVal;No Value;Keine Angabe;12;mixed;S;BI;pressure_control_solenoid_2-
nCL;Lordose_auf_ab;Lordose_auf_ab;Beschreibung;nVal;No Value;Keine Angabe;12;mixed;S;BI;Lordose_auf_ab
nCL;Flexibler_ZK;Flexible ignition circuit;flexibler Zuendkreis;14+;14st stage 14st selection plus level;14 Auswahl oder Stufe Pluspegel;12;mixed;S;OUT;flexibler Zuendkreis
nCL;Flexibler_ZK;Flexible ignition circuit;flexibler Zuendkreis;13-;13st stage 13st selection minus level;13 Auswahl oder Stufe MInuspegel;12;mixed;S;OUT;flexibler Zuendkreis
nCL;ChargFlap_A_Lock-;ChargFlap_A_Lock-;HV_Ladeklappenverriegelung_A-;nVal;No Value;Keine Angabe;12;DC;V;CRX;Ladeklappe_A_Lock-
nCL;HSS_Emblem;Leimo_HSS4;Leimo_HSS4;nVal;No Value;Keine Angabe;12;mixed;S;OUT;Leimo_HSS4
nCL;MFE_24;Digital_Input,_high_active_;Multifunktionseingang,high_aktiv;nVal;No Value;Keine Angabe;12;DC;S;IN;Multifunktionseingang_high_aktiv
nCL;CRU_MAIN;CruiseControl;Geschwindigkeitsregelanlage;nVal;No Value;Keine Angabe;12;mixed;S;IN;CruiseControl
nCL;Solenoid_Ground;Solenoid;Solenoid;nVal;No Value;Keine Angabe;12;mixed;S;BI;Solenoid_Masse
nCL;BATT+12V;BATT+12V;BATT+12V;nVal;No Value;Keine Angabe;12;DC;V;OUT;BATT+12V
nCL;Schalter_E_KISI;Electrical_child_lock_switch;Schalter_E_KISI;nVal;No Value;Keine Angabe;12;mixed;S;BI;Schalter_E_KISI
nCL;Masse_Schalter;Ground_switches;Masse_Schalter;nVal;No Value;Keine Angabe;12;DC;S;CRX;Masse_Schalter
nCL;Schalter_AJ;Door_ajar_switch;Schalter_AJ;nVal;No Value;Keine Angabe;12;mixed;S;BI;Schalter_AJ
nCL;49_H2/54_2;Brake_Turn_light_left;Brems_FRA_Licht_links;nVal;No Value;Keine Angabe;12;mixed;S;BI;Brake_Turn_light_left*Brems_FRA_Licht_links
nCL;Debg;Debug;Debug;nVal;No Value;Keine Angabe;12;mixed;S;CRX;Debug
nCL;POSITION_SENSOR_GND;PositionSensor_GND;PositionSensor_Masse;nVal;No Value;Keine Angabe;12;mixed;S;BI;Pos_Sensor_Masse
nCL;POSITION_SENSOR_VCC;PositionSensor_VCC;PositionSensor_VCC;nVal;No Value;Keine Angabe;12;mixed;S;CRX;Pos_Sensor_VCC
nCL;HV_-;HV_-;HV_-;nVal;No Value;Keine Angabe;12;mixed;S;BI;HV_-
nCL;HV_-_SCHIRM;HV-Schirm_-;HV-Schirm_-;nVal;No Value;Keine Angabe;12;mixed;S;BI;HV-Schirm_-
nCL;Fan_logic+;logic_cooling_Fan+;cooling_Fan+logic;nVal;No Value;Keine Angabe;12;mixed;S;BI;Fan_logic+
nCL;Lehne_vor_zurueck;Lean_forward_backward;Lehne_vor_zurueck;nVal;No Value;Keine Angabe;12;mixed;S;BI;Lehne_vor_zurueck
nCL;Flexibler_ZK;Flexible ignition circuit;flexibler Zuendkreis;15-;15st stage 15st selection minus level;15 Auswahl oder Stufe MInuspegel;12;mixed;S;OUT;flexibler Zuendkreis
nCL;Flexibler_ZK;Flexible ignition circuit;flexibler Zuendkreis;11+;11st stage 11st selection plus level;11 Auswahl oder Stufe Pluspegel;12;mixed;S;OUT;flexibler Zuendkreis
nCL;Flexibler_ZK;Flexible ignition circuit;flexibler Zuendkreis;16-;16st stage 16st selection minus level;16 Auswahl oder Stufe MInuspegel;12;mixed;S;OUT;flexibler Zuendkreis
nCL;Tuer_Schliessen;Coding_Resistor_Door_Close_Signal;Kodierwiderstand_Tuer_Schliessen_Signal;nVal;No Value;Keine Angabe;12;mixed;S;BI;Tuer_Schliessen
nCL;Tuer_Oeffnen;Signal_Door_Open;Signal_Tuer_Oeffnen;nVal;No Value;Keine Angabe;12;mixed;S;BI;Tuer_Oeffnen
nCL;LDH_Motor_hoch;LDH_Motor_hoch;LDH_Motor_up;nVal;No Value;Keine Angabe;12;DC;S;BI;LDH_Motor_hoch
nCL;Exciter_-;Minus_input_for_exciter_in_the_seat;Minuseingang_Vibrationsaktor_im_Sitz;nVal;No Value;Keine Angabe;12;DC;S;IN;Exciter_-
nCL;Easy_Entry_pos_back;Easy_Entry_pos_back;Easy_Entry_pos_back;nVal;No Value;Keine Angabe;12;mixed;S;CRX;Easy_Entry_pos_back
nCL;Power;Power;Power;nVal;No Value;Keine Angabe;12;DC;S;IN;*Power
nCL;DSI;DSI;DSI;nVal;No Value;Keine Angabe;12;mixed;S;BI;[TmpFnct DSI#DSI*DSI]
nCL;DCS2_CP3;Kontroll_Relais_2;Kontroll_Relais_2;nVal;No Value;Keine Angabe;12;mixed;S;CRX;Kontroll_Relais_2
nCL;WUP_SUPPLY;WUP_SUPPLY;WUP_VERSORGUNG;nVal;No Value;Keine Angabe;12;DC;S;OUT;WUP_VERSORGUNG
